EF0100114|2013-11-15 11:11|Expired Meter|14th & W Street|NE TEL318
EF0100115|2013-11-15 11:12|Expired Meter|14th & W Street|NE 50B460
EF0100116|2013-11-15 11:14|Expired Meter|14th & W Street|NE 8D5253
EF0700053|2013-11-15 11:14|Parking in Unauthorized Area|Inside Loop|NE THP768
EF0100117|2013-11-15 11:16|Expired Meter|14th & W Street|NE TGG256
EF0700054|2013-11-15 11:17|Parking in Unauthorized Area|Inside Loop|NE SBU307
EF0700055|2013-11-15 11:29|Expired Meter|13th & R Lot|SD 7DN537
EF0700056|2013-11-15 11:31|Expired Meter|13th & R Lot|OH ETK8277
EF0400015|2013-11-15 11:32|No Valid Permit Displayed|Burr|SD 60AY46
EF0700057|2013-11-15 11:34|Parking in Unauthorized Area|13th & R Lot|NE 29-2196
EF0400016|2013-11-15 11:36|Expired Meter|Burr|NE 7A3741
EF0400017|2013-11-15 11:43|Expired Meter|Arboretum|NE SNP012
EF0400018|2013-11-15 11:45|Expired Meter|Arboretum|NE 24E384
EF0400019|2013-11-15 11:49|Expired Meter|Arboretum|NE SHM391
EN0200001|2013-11-15 12:32|Parking in Unauthorized Area|South Stadium|NE TAK205
EF0600060|2013-11-15 12:32|No Valid Permit Displayed|Champions Club|NE MYLUNA
EN0200002|2013-11-15 12:36|No Valid Permit Displayed|South Stadium|KS 700FUD
EF0100118|2013-11-15 12:37|No Valid Permit Displayed|14th & W Street|NE TGL508
EN0200003|2013-11-15 12:41|Parking in Unauthorized Area|South Stadium|IA BNC686
EF0400020|2013-11-15 12:42|No Valid Permit Displayed|Mussehl Hall|NE TJZ395
EN0200004|2013-11-15 12:44|Expired Meter|South Stadium|NE TJT004
EF0100119|2013-11-15 12:45|Improper Display of Permit|Boathouse|NE TED025
EN0200005|2013-11-15 12:46|Expired Meter|South Stadium|NE SMU792
EF0400021|2013-11-15 12:46|No Valid Permit Displayed|Mussehl Hall|NE RST122
EN0200006|2013-11-15 12:47|Expired Meter|South Stadium|NE SED570
EN0200007|2013-11-15 12:48|Expired Meter|South Stadium|NE TJM222
EN0200008|2013-11-15 12:49|Expired Meter|South Stadium|NE SCU916
EN0200009|2013-11-15 12:50|Expired Meter|South Stadium|NE 25B365
EF0600063|2013-11-15 13:10|Parking in Unauthorized Area|Beadle Visitor|SD 21X197
EF0600064|2013-11-15 13:17|No Valid Permit Displayed|Beadle Visitor|NE 28F781
EF0100120|2013-11-15 13:20|Overtime|Boathouse|NE 8E4370
EF0400022|2013-11-15 13:21|Expired Meter|East Union|NE STA958
EF0600065|2013-11-15 13:24|Parking in Unauthorized Area|Beadle Visitor|NE SAV095
EF0100121|2013-11-15 13:25|No Valid Permit Displayed|Courtyard|NE SDM498
EF0400023|2013-11-15 13:28|No Valid Permit Displayed|Burr|NE SGG046
EF0300072|2013-11-15 13:36|Expired Meter|Sapp Drive|TX BKS7213
EF0600066|2013-11-15 13:39|Parking in Unauthorized Area|Andersen|NE SMU792
EF0300073|2013-11-15 13:43|No Parking Area|Sapp Drive|NE 8A9632
EF0100122|2013-11-15 13:48|No Valid Permit Displayed|14th & W Street|NE 17-1032
EF0600067|2013-11-15 13:51|Parking in Unauthorized Area|13th & R Lot|NE 14P164
EF0100123|2013-11-15 13:54|Expired Meter|14th & W Street|NE TFF682
EF0600068|2013-11-15 13:54|Expired Meter|13th & R Lot|NE SNR689
EF0600069|2013-11-15 13:57|Expired Meter|13th & R Lot|NE TJM227
EF0600070|2013-11-15 14:02|No Valid Permit Displayed|Westbrook Music Building|NE SRC725
EF0100124|2013-11-15 14:05|Improper Parking|14th & W Street|NE TDD026
EF0600071|2013-11-15 14:05|No Valid Permit Displayed|Westbrook Music Building|NE TGY056
EF0800062|2013-11-15 14:35|No Valid Permit Displayed|19th & Vine Parking Garage|NE SDI725
EF0800063|2013-11-15 14:50|No Valid Permit Displayed|Sandoz|NE RPY708
EF0300074|2013-11-15 14:53|No Valid Permit Displayed|Alexander East|OK 007EQS
EF0400028|2013-11-15 15:07|No Valid Permit Displayed|Mussehl Hall|VN 7Z575050
EF0300075|2013-11-15 15:12|Parking in Unauthorized Area|South Stadium|IA 161ZIS
EF0400029|2013-11-15 15:13|Expired Meter|East Union|NE TFI540
EF0400030|2013-11-15 15:14|Expired Meter|East Union|NE TGY999
EF0300076|2013-11-15 15:18|Parking in Unauthorized Area|South Stadium|NE TEE465
EF0600072|2013-11-15 15:22|Parking in Unauthorized Area|South Stadium|NE STA945
EF0400031|2013-11-15 15:23|Expired Meter|Arboretum|NE SPT445
EF0400032|2013-11-15 15:24|Expired Meter|Arboretum|NE SKK711
EF0400033|2013-11-15 15:27|Expired Meter|Arboretum|NE 2-3281
EF0400034|2013-11-15 15:33|Expired Meter|Arboretum|NE 57-490
EF0400035|2013-11-15 15:35|Expired Meter|Arboretum|NE 24-E384
EF0800065|2013-11-15 16:05|No Valid Permit Displayed|Court Street|NE 29A679
EF0800066|2013-11-15 16:36|Improper Display of Permit|900 N 22nd Street [East]|NE SRT369
EF0800067|2013-11-15 16:53|Expired Meter|Abel|NE 29A408
EF0800068|2013-11-15 17:01|No Valid Permit Displayed|Sandoz|MN 803AUE
EF0100125|2013-11-16 06:45|No Parking Area|14th & W Street|NE 16-3030
EF0100126|2013-11-16 06:55|No Parking Area|14th & Avery Parking Garage|NE RUS976
EF0100127|2013-11-16 06:57|No Parking Area|14th & Avery Parking Garage|CA 6DYG001
EF0100128|2013-11-16 07:02|No Parking Area|14th & W Street|NE TGY261
EF0100129|2013-11-16 07:04|No Parking Area|14th & W Street|NE 70T274
EF0100130|2013-11-16 07:06|No Parking Area|14th & W Street|WA 619YCP
EF0100131|2013-11-16 07:09|No Parking Area|14th & W Street|NE TED142
EF0100132|2013-11-16 07:16|No Parking Area|Health Center|NE SUG192
EF0100133|2013-11-16 07:20|No Parking Area|Bancroft|NE SLB323
EF0100134|2013-11-16 07:25|No Parking Area|Union|NE 7C3095
EF0100135|2013-11-16 07:27|No Parking Area|Union|NE TJT391
EF0100136|2013-11-16 07:29|No Parking Area|Union|NE 14E119
EF0100137|2013-11-16 07:30|No Parking Area|Union|NE TCR196
EF0700058|2013-11-16 08:16|No Parking Area|Housing|NE SRX480
EF0700059|2013-11-16 08:17|No Parking Area|Housing|NE 55E594
EF0700060|2013-11-16 08:19|No Parking Area|Housing|NE 8A7516
EF0700061|2013-11-16 08:20|No Parking Area|Housing|NE TCL797
EF0700062|2013-11-16 08:23|No Parking Area|Housing|NE 49A709
EF0700063|2013-11-16 08:25|No Parking Area|Housing|VN 84102907
EF0700064|2013-11-16 08:27|No Parking Area|Housing|NE TAF769
EF0700065|2013-11-16 08:28|No Parking Area|Housing|NE 8B3025
EF0100138|2013-11-16 08:44|No Parking Area|14th & W Street|NE 20L98
EF0700066|2013-11-16 08:45|No Parking Area|Sandoz|NE 20L302
EF0700067|2013-11-16 08:47|No Parking Area|Sandoz|NE 8C9772
EF0700068|2013-11-16 08:49|No Parking Area|Sandoz|NE 5C7645
EF0700069|2013-11-16 08:50|No Parking Area|Sandoz|NE TCY488
EF0700070|2013-11-16 08:51|No Parking Area|Sandoz|VN 2C182704
EF0700071|2013-11-16 08:53|No Parking Area|Sandoz|IA BPG172
EF0700072|2013-11-16 08:55|No Parking Area|Sandoz|NE 20T696
EF0700073|2013-11-16 08:56|No Parking Area|Sandoz|NE SDY822
EF0700074|2013-11-16 09:00|No Parking Area|Sandoz|IA BJY904
EF0700075|2013-11-16 09:01|No Parking Area|Sandoz|NE TDE079
EF0700076|2013-11-16 09:02|No Parking Area|Sandoz|NE 9-12982
EF0700077|2013-11-16 09:04|No Parking Area|Sandoz|NE SWY142
EF0700078|2013-11-16 09:11|No Parking Area|Alexander North|NE TBR687
EF0700079|2013-11-16 09:12|No Parking Area|Alexander North|NE AROW
EF0700080|2013-11-16 09:31|No Parking Area|Andersen|NE TAN654
EF0700081|2013-11-16 09:32|No Parking Area|Andersen|KS 744BFO
EF0700082|2013-11-16 09:34|No Parking Area|Andersen|NE SIS288
EF0300080|2013-11-16 09:34|No Parking Area|Stadium Drive Parking Garage|NE 10BR91
EF0700083|2013-11-16 09:36|No Parking Area|Andersen|NE 23B466
EF0700084|2013-11-16 09:38|No Parking Area|Andersen|NE 31A717
23060007|2013-11-16 18:28|No Valid Permit Displayed|Loop|NE STB767
23060009|2013-11-16 18:30|No Valid Permit Displayed|Loop|NE TOYT5946
23060010|2013-11-16 18:31|No Valid Permit Displayed|Loop|NE RPZ443
23060011|2013-11-16 18:34|No Valid Permit Displayed|Inside Loop|NE RPX248
23060006|2013-11-16 19:59|No Valid Permit Displayed|South Stadium|NE TAE348
EF0100139|2013-11-18 07:21|Expired Meter|Sapp Drive|NE 69C416
EF0600076|2013-11-18 07:26|Expired Meter|Harper Schramm Smith|NE SEH615
EF0400036|2013-11-18 07:27|No Valid Permit Displayed|Sandoz|NE TAG357
EF0100140|2013-11-18 07:30|No Valid Permit Displayed|North Stadium|NE 2-190
EF0800069|2013-11-18 07:33|No Valid Permit Displayed|Andersen|KS 744BFO
EF0600077|2013-11-18 07:33|No Valid Permit Displayed|Harper Schramm Smith|NE 62C136
EF0800070|2013-11-18 07:37|No Valid Permit Displayed|Andersen|NE SUS808
EF0600078|2013-11-18 07:38|No Valid Permit Displayed|Harper Schramm Smith|NE RZN111
EF0800071|2013-11-18 07:40|No Valid Permit Displayed|Andersen|NE TAS881
EF0500043|2013-11-18 07:40|No Valid Permit Displayed|14th & Avery Parking Garage|NE TKM808
EF0400037|2013-11-18 07:41|Parking in Unauthorized Area|19th Street/R-U Street|NE 59FARM1153
EF0100141|2013-11-18 07:43|Expired Meter|Sapp Drive|NE SMU792
EF0800072|2013-11-18 07:45|Parking in Unauthorized Area|Westbrook Music Building|NE 20R255
EF0800073|2013-11-18 07:48|Parking in Unauthorized Area|Westbrook Music Building|NE TIL971
EF0800074|2013-11-18 07:50|Parking in Unauthorized Area|Westbrook Music Building|NE TIF864
EF0600079|2013-11-18 07:50|No Valid Permit Displayed|Harper Schramm Smith|NE SGU503
EF0500044|2013-11-18 07:55|No Valid Permit Displayed|14th & Avery Parking Garage|ND KBC992
EF0600080|2013-11-18 07:56|Parking in Unauthorized Area|Harper Schramm Smith|NE 37B255
EF0600081|2013-11-18 07:59|No Valid Permit Displayed|Harper Schramm Smith|NE 20Z141
EF0600082|2013-11-18 08:01|No Valid Permit Displayed|Harper Schramm Smith|NE 15AA6
EF0100142|2013-11-18 08:09|Expired Meter|Sapp Drive|NE 69C416
EF0600083|2013-11-18 08:16|Parking in Unauthorized Area|14th & W Street|IL H459103
EF0100143|2013-11-18 08:21|Expired Meter|South Stadium|NE SYN767
EF0500045|2013-11-18 08:31|No Valid Permit Displayed|17th & Vine Street|NE THY869
EF0500046|2013-11-18 08:37|No Valid Permit Displayed|17th & Vine Street|NE 8-14785
EF0500047|2013-11-18 08:47|No Valid Permit Displayed|17th & Vine Street|SD 18N401
EF0400038|2013-11-18 08:56|Expired Meter|Abel|NE TGT361
EF0500048|2013-11-18 08:56|Parking in Unauthorized Area|17th & Vine Street|NE 22-373
EF0100144|2013-11-18 08:56|Expired Meter|Sapp Drive|NE 69C416
EF0100145|2013-11-18 09:10|Expired Meter|Sapp Drive|MN VXM009
EF0400039|2013-11-18 09:14|Expired Meter|Sandoz|NE TDW857
EF0400040|2013-11-18 09:17|Expired Meter|Sandoz|NE TAJ546
EF0100146|2013-11-18 09:19|Expired Meter|South Stadium|NE SKZ919
EF0100147|2013-11-18 09:21|Expired Meter|South Stadium|KS 796CSJ
EF0500049|2013-11-18 09:22|Parking in Unauthorized Area|Harper Schramm Smith|NE RWM440
EF0100148|2013-11-18 09:27|Expired Meter|South Stadium|NE 33F231
EF0500050|2013-11-18 09:28|No Valid Permit Displayed|Harper Schramm Smith|NE 52-1526
EF0100149|2013-11-18 09:28|Expired Meter|South Stadium|NE 8-12866
EF0400041|2013-11-18 09:41|No Valid Permit Displayed|19th Street/R-U Street|SD 6EC596
EF0500051|2013-11-18 09:41|Parking in Unauthorized Area|Harper Schramm Smith|NE 53C929
EF0100150|2013-11-18 09:44|Expired Meter|14th & Avery Parking Garage|SD 7DH032
EF0100151|2013-11-18 09:45|Expired Meter|14th & Avery Parking Garage|GA PMG9583
EF0400042|2013-11-18 09:51|Parking in Unauthorized Area|Beadle South|NE TDW923
EF0500052|2013-11-18 09:58|Parking in Unauthorized Area|Boathouse|TX CG8X029
EF0100152|2013-11-18 09:59|Expired Meter|Sapp Drive|NE 28D957
EF0100153|2013-11-18 10:01|Expired Meter|Sapp Drive|NE 69C416
EF0400043|2013-11-18 10:26|Parking in Unauthorized Area|Sandoz|NE SPF526
EF0600084|2013-11-18 10:27|Expired Meter|South Stadium|NE RYJ864
EF0600085|2013-11-18 10:31|No Valid Permit Displayed|South Stadium|NE OWNSB1G
EF0400044|2013-11-18 10:35|No Valid Permit Displayed|19th & Vine Parking Garage|NE TBI221
EF0600086|2013-11-18 10:37|Expired Meter|South Stadium|NE 36C413
EF0600087|2013-11-18 10:39|Expired Meter|South Stadium|NE SSB860
EF0400045|2013-11-18 10:48|Parking in Unauthorized Area|Beadle South|KS 688BOH
EF0600088|2013-11-18 10:51|Improper Display of Permit|14th & Avery Lot|NE TEB623
EF0400046|2013-11-18 10:57|Parking in Unauthorized Area|420 University Terrace|NE STZ213
EF0100154|2013-11-18 11:00|Expired Meter|Sapp Drive|NE 28D957
EF0400047|2013-11-18 11:04|Parking in Unauthorized Area|Sandoz|NE RSC742
EF0600089|2013-11-18 11:07|No Valid Permit Displayed|Champions Club|NE TJL600
EF0400048|2013-11-18 11:10|No Valid Permit Displayed|19th Street/R-U Street|NE TCM541
EF0400049|2013-11-18 11:16|Parking in Unauthorized Area|19th Street/R-U Street|NE 16F757
EF0100155|2013-11-18 11:52|No Valid Permit Displayed|Cook Pavilion|NE 16K397
EF0600090|2013-11-18 12:20|Improper Display of Permit|14th & Avery Parking Garage|NE TIA819
EF0600091|2013-11-18 12:26|Parking in Unauthorized Area|14th & Avery Parking Garage|NE TAK164
EF0300081|2013-11-18 12:44|Expired Meter|13th & R Lot|NE TEF583
EF0300082|2013-11-18 12:46|Expired Meter|13th & R Lot|NE 28F781
EF0300083|2013-11-18 12:58|No Valid Permit Displayed|Loop|NE SPG168
EF0600092|2013-11-18 12:58|Parking in Unauthorized Area|Champions Club|NE 56-185
EF0700085|2013-11-18 12:59|Parking in Unauthorized Area|Inside Loop|IL K213936
EF0300084|2013-11-18 13:06|No Valid Permit Displayed|Morrill Hall Misc|NE 7B9410
EF0600093|2013-11-18 13:09|No Valid Permit Displayed|North Stadium|NE RPZ377
EF0700086|2013-11-18 13:11|No Valid Permit Displayed|Health Center|NE SKZ440
EF0300085|2013-11-18 13:11|Parking in Unauthorized Area|Health Center|NE SUH288
EF0400050|2013-11-18 13:14|Expired Meter|Abel|NE TKM437
EF0400051|2013-11-18 13:18|No Parking Area|Abel|IA RAHN18
EF0600094|2013-11-18 13:36|No Valid Permit Displayed|North Stadium|CO 048TRT
EF0600095|2013-11-18 13:38|Parking in Unauthorized Area|North Stadium|NE SKS010
EF0400052|2013-11-18 13:43|Expired Meter|Sandoz|NE TDW857
EF0400053|2013-11-18 13:45|Expired Meter|Sandoz|NE 33E293
EF0300086|2013-11-18 13:46|Improper Display of Permit|Dental North|NE TDS810
EF0500053|2013-11-18 13:48|No Valid Permit Displayed|Boathouse|OH FQQ5015
EF0500054|2013-11-18 13:53|Expired Meter|Boathouse|NE SRX074
EF0300087|2013-11-18 14:04|No Valid Permit Displayed|Judging Pavilion|NE TGA551
EF0500055|2013-11-18 14:06|Expired Meter|14th & W Street|KS 314AGJ
EF0500056|2013-11-18 14:09|Expired Meter|14th & W Street|TX BX2C902
EF0300088|2013-11-18 14:11|No Valid Permit Displayed|Judging Pavilion|NE 27-2120
EF0300089|2013-11-18 14:24|Parking in Unauthorized Area|Hardin Hall|NE 16D508
EF0400054|2013-11-18 14:25|No Valid Permit Displayed|19th & Vine Parking Garage|NE SHG658
EF0500057|2013-11-18 14:31|No Parking Area|Henzlik Hall|NE 8A3353
EF0700087|2013-11-18 14:40|No Valid Permit Displayed|Loop|KS 520EET
EF0700088|2013-11-18 14:43|No Valid Permit Displayed|Inside Loop|NE TIK658
EF0700089|2013-11-18 14:46|Parking in Unauthorized Area|Inside Loop|NE 16167
EF0700090|2013-11-18 14:50|No Valid Permit Displayed|Morrill Hall Misc|NE SPB998
EF0300090|2013-11-18 14:51|No Valid Permit Displayed|Hardin Hall|NE TAL769
EF0500058|2013-11-18 14:59|No Valid Permit Displayed|Housing|NE SKF338
EF0700091|2013-11-18 15:03|Expired Meter|Union|NE SXC156
EF0300091|2013-11-18 15:12|Parking in Unauthorized Area|East Union|NE SNR716
EF0300092|2013-11-18 15:15|Expired Meter|East Union|NE RSE266
EF0300093|2013-11-18 15:17|No Parking Area; Fail,Dead,OOO|East Union|NE 23D829
EF0800075|2013-11-18 15:19|No Valid Permit Displayed|Champions Club|NE TJU051
EF0300094|2013-11-18 15:20|Expired Meter|East Union|NE RYU651
EF0500059|2013-11-18 15:23|Overtime|Harper Schramm Smith|NE TEW264
EF0800076|2013-11-18 15:29|No Valid Permit Displayed|14th & Avery Lot|NE TBA781
EF0800077|2013-11-18 15:57|No Valid Permit Displayed|North Stadium|TX 750WYH
EF0800078|2013-11-18 16:02|No Valid Permit Displayed|North Stadium|CO 718UKF
EF0300095|2013-11-18 16:05|Expired Meter|Dental North|NE 11B899
EF0300096|2013-11-18 16:08|No Parking Area; Fail,Dead,OOO|Dental North|NE SFD462
EF0500060|2013-11-18 16:12|Expired Meter|Boathouse|NE SDH306
EF0300097|2013-11-18 16:18|No Valid Permit Displayed|35th Street|NE TGZ505
EF0300098|2013-11-18 16:24|No Valid Permit Displayed|35th Street|NE RRD519
EF0700092|2013-11-18 16:48|No Valid Permit Displayed|Loop|NE 42C526
EF0800079|2013-11-18 16:50|No Valid Permit Displayed|South Stadium|NE 6A6374
EF0700093|2013-11-18 16:59|Parking in Unauthorized Area|Union|NE TGY151
EF0700094|2013-11-18 17:11|Expired Meter|13th & R Lot|NE SES746
EF0300099|2013-11-18 17:16|Parking in Unauthorized Area|Beadle Visitor|SD 21X197
EF0600096|2013-11-18 18:26|No Valid Permit Displayed|Barkley North|NE 3A7964
EF0600097|2013-11-18 18:34|Expired Meter|Law College South|NE SLB673
EF0600098|2013-11-18 18:37|Expired Meter|Law College South|NE RRZ715
EF0600099|2013-11-18 18:39|Expired Meter|Law College South|NE SNN853
EF0600100|2013-11-18 18:41|Expired Meter|Law College South|NE STY590
EF0600101|2013-11-18 18:42|Expired Meter|Law College South|NE TAJ758
EF0700095|2013-11-18 18:45|Parking in Unauthorized Area|Union|NE 4A5459
EF0600102|2013-11-18 18:47|No Valid Permit Displayed|Law College South|NE SCB511
EF0700096|2013-11-18 18:48|Expired Meter|Union|NE 56B222
EF0700097|2013-11-18 18:49|Expired Meter|Union|NE TDV427
EF0600103|2013-11-18 18:50|No Valid Permit Displayed|Law College South|NE SSY583
EF0700098|2013-11-18 18:52|Expired Meter|Union|NE TDC896
EF0600104|2013-11-18 18:52|No Valid Permit Displayed|Law College South|NE 25B15
EF0700099|2013-11-18 18:53|Expired Meter|Union|NE TGJ145
EF0600105|2013-11-18 18:56|No Valid Permit Displayed|Law College South|NE SNN840
EF0700100|2013-11-18 18:58|Expired Meter|13th & R Lot|NE SJL699
EF0700101|2013-11-18 18:59|Expired Meter|13th & R Lot|WI 926SXZ
EF0700102|2013-11-18 19:01|Expired Meter|13th & R Lot|NE 7-5213
EF0600106|2013-11-18 19:02|No Valid Permit Displayed|Law College South|NE TGW652
EF0700103|2013-11-18 19:02|Expired Meter|13th & R Lot|MN 018DJC
EF0700104|2013-11-18 19:04|Expired Meter|13th & R Lot|IA BPC315
EF0600107|2013-11-18 19:05|No Valid Permit Displayed|Law College South|NE 23B684
EF0800080|2013-11-18 19:06|No Valid Permit Displayed|14th & Avery Parking Garage|NE 8FARM2272
EF0700105|2013-11-18 19:07|Expired Meter|13th & R Lot|NE SFE315
EF0700106|2013-11-18 19:08|Expired Meter|13th & R Lot|NE SKM603
EF0700107|2013-11-18 19:09|Expired Meter|13th & R Lot|NE 37A520
EF0800081|2013-11-18 19:10|Expired Meter|14th & Avery Parking Garage|NE RVL742
EF0700108|2013-11-18 19:11|Expired Meter|13th & R Lot|MN 478KJC
EF0800082|2013-11-18 19:12|Expired Meter|14th & Avery Parking Garage|NE SXY635
EF0700109|2013-11-18 19:12|Expired Meter|13th & R Lot|NE 8D3684
EF0700110|2013-11-18 19:14|Expired Meter|13th & R Lot|CO 998TNK
EF0700111|2013-11-18 19:15|Expired Meter|13th & R Lot|NE 20A861
EF0600108|2013-11-18 19:16|No Valid Permit Displayed|Law on the Loop|NE RRC752
EF0700112|2013-11-18 19:16|Expired Meter|13th & R Lot|NE TEV270
EF0700113|2013-11-18 19:18|Expired Meter|13th & R Lot|NE SEJ834
EF0700114|2013-11-18 19:19|Expired Meter|13th & R Lot|IL P179909
EF0700115|2013-11-18 19:21|Parking in Unauthorized Area|13th & R Lot|SD 5EC038
EF0600109|2013-11-18 19:26|No Valid Permit Displayed|Law College North|NE SHC497
EF0800083|2013-11-18 19:29|No Valid Permit Displayed|14th & W Street|MN 334CEJ
EF0800084|2013-11-18 19:32|No Valid Permit Displayed|14th & W Street|NE TIS351
EF0600110|2013-11-18 19:38|No Valid Permit Displayed|East Union|NE 24-1551
EF0800085|2013-11-18 20:00|No Valid Permit Displayed|Champions Club|AL KKKKKCBRJR
EF0800086|2013-11-18 20:18|No Valid Permit Displayed|South Stadium|NE SKT671
EF0800087|2013-11-18 20:20|No Valid Permit Displayed|South Stadium|NE SDL767
EF0800088|2013-11-18 20:25|No Valid Permit Displayed|South Stadium|AZ BCV9860
EF0800089|2013-11-18 20:29|No Valid Permit Displayed|Stadium Drive|NE 14BB24
EF0800090|2013-11-18 20:30|No Valid Permit Displayed|Stadium Drive|NE TJL331
EF0800091|2013-11-18 20:34|No Valid Permit Displayed|Stadium Drive|NE RTE067
EF0500061|2013-11-19 07:44|No Valid Permit Displayed|North Stadium|ON BRLS873
EF0600111|2013-11-19 07:44|No Valid Permit Displayed|Harper Schramm Smith|NE 5B4458
EF0600112|2013-11-19 07:48|No Valid Permit Displayed|Harper Schramm Smith|NE 8A9632
EF0400055|2013-11-19 07:48|No Valid Permit Displayed|Dental North|NE 76-1142
EF0600113|2013-11-19 07:50|Parking in Unauthorized Area|Harper Schramm Smith|NE 5B4458
EF0400056|2013-11-19 07:54|No Valid Permit Displayed|Dental North|NE 62B170
EF0600114|2013-11-19 07:58|Expired Meter|Harper Schramm Smith|NE TIE864
EF0500062|2013-11-19 08:00|No Valid Permit Displayed|14th & Avery Parking Garage|NE 38D400
EF0600115|2013-11-19 08:06|No Valid Permit Displayed|Boathouse|MO MHOW9X
EF0400057|2013-11-19 08:10|No Valid Permit Displayed|East Union|NE 39-1898
EF0500063|2013-11-19 08:13|Expired Meter|Sapp Drive|NE 9A9139
